countryorigin,countrydestination,origlon,origlat,destlon,destlat,Year,flights
Israel,Netherlands,35.003851206429005,31.4849193900197,5.512217100965399,52.298700374441786,2021,38452
Israel,Bulgaria,35.003851206429005,31.4849193900197,25.19511095327711,42.7531187620217,2021,4482
Greece,Netherlands,22.719813447095053,39.06671589971396,5.512217100965399,52.298700374441786,2021,38452
Portugal,Switzerland,-8.055765588295687,39.63404977497817,8.118300613385486,46.79173768366762,2021,28683
Israel,Germany,35.003851206429005,31.4849193900197,10.288485092742851,51.13372269040778,2021,90597
Japan,France,138.06496213270776,37.66311081170466,-2.8766966992706267,42.46070432663372,2021,57426
Israel,Turkey,35.003851206429005,31.4849193900197,35.116900150938406,39.06837194061471,2021,22924
Mali,Morocco,-3.543294339453343,17.267772061700715,-8.420479544549693,29.885394698302058,2021,5438
India,Qatar,79.59370376325381,22.92500640740852,51.1835025789133,25.32185097420669,2021,10914
Germany,United States of America,10.288485092742851,51.13372269040778,-112.5994359115045,45.70562800215178,2021,74195
Egypt,United Arab Emirates,29.84446151312441,26.50661999974957,54.20671476159633,23.86863365334761,2021,9869
Turkey,Spain,35.116900150938406,39.06837194061471,-3.6170206023873743,40.348656106226734,2021,65672
Israel,Poland,35.003851206429005,31.4849193900197,19.31101430844868,52.14826021933187,2021,22422
Israel,France,35.003851206429005,31.4849193900197,-2.8766966992706267,42.46070432663372,2021,57426
Kuwait,Qatar,47.600098887626416,29.307266634033564,51.1835025789133,25.32185097420669,2021,10914
Qatar,Greece,51.1835025789133,25.32185097420669,22.719813447095053,39.06671589971396,2021,11880
Thailand,United Kingdom,101.00613354626108,15.01697499141648,-2.8531353951805545,53.91477348053706,2021,83860
Romania,Netherlands,24.943252494635377,45.857101035738005,5.512217100965399,52.298700374441786,2021,38452
Japan,Malaysia,138.06496213270776,37.66311081170466,109.6981484486297,3.725588425773716,2021,1435
Germany,United Kingdom,10.288485092742851,51.13372269040778,-2.8531353951805545,53.91477348053706,2021,83860
Bangladesh,United Arab Emirates,90.26792827719598,23.83946179534406,54.20671476159633,23.86863365334761,2021,9869
Germany,Greece,10.288485092742851,51.13372269040778,22.719813447095053,39.06671589971396,2021,11880
Italy,Greece,12.140788372235871,42.751183052964265,22.719813447095053,39.06671589971396,2021,11880
United Kingdom,Germany,-2.8531353951805545,53.91477348053706,10.288485092742851,51.13372269040778,2021,90597
Gambia,Morocco,-15.431872807730835,13.47533435870166,-8.420479544549693,29.885394698302058,2021,5438
Taiwan,Netherlands,120.97480073748623,23.740964979784938,5.512217100965399,52.298700374441786,2021,38452
Ireland,Greece,-8.010236544877012,53.18059120995006,22.719813447095053,39.06671589971396,2021,11880
China,Japan,103.88361230063248,36.555066531858685,138.06496213270776,37.66311081170466,2021,8595
Philippines,United Arab Emirates,122.90267236988682,11.763799362297664,54.20671476159633,23.86863365334761,2021,9869
China,India,103.88361230063248,36.555066531858685,79.59370376325381,22.92500640740852,2021,6434
United States of America,Poland,-112.5994359115045,45.70562800215178,19.31101430844868,52.14826021933187,2021,22422
Spain,Italy,-3.6170206023873743,40.348656106226734,12.140788372235871,42.751183052964265,2021,52078
Brazil,Spain,-53.05434003576711,-10.806773643498916,-3.6170206023873743,40.348656106226734,2021,65672
China,Malaysia,103.88361230063248,36.555066531858685,109.6981484486297,3.725588425773716,2021,1435
Panama,Spain,-80.10916483549376,8.530019388864652,-3.6170206023873743,40.348656106226734,2021,65672
Finland,Latvia,26.21176461029636,64.50409403963651,24.83329614980344,56.80717513427924,2021,5244
Brazil,Germany,-53.05434003576711,-10.806773643498916,10.288485092742851,51.13372269040778,2021,90597
Italy,France,12.140788372235871,42.751183052964265,-2.8766966992706267,42.46070432663372,2021,57426
United States of America,India,-112.5994359115045,45.70562800215178,79.59370376325381,22.92500640740852,2021,6434
Austria,Greece,14.076158884337072,47.6139487927463,22.719813447095053,39.06671589971396,2021,11880
Estonia,Latvia,25.824725613026608,58.643695426630906,24.83329614980344,56.80717513427924,2021,5244
Israel,Ukraine,35.003851206429005,31.4849193900197,31.22912207026649,49.14882260840351,2021,6633
Ukraine,Netherlands,31.22912207026649,49.14882260840351,5.512217100965399,52.298700374441786,2021,38452
Egypt,Greece,29.84446151312441,26.50661999974957,22.719813447095053,39.06671589971396,2021,11880
Panama,Guatemala,-80.10916483549376,8.530019388864652,-90.36945836053154,15.699360612026911,2021,1551
Ukraine,Poland,31.22912207026649,49.14882260840351,19.31101430844868,52.14826021933187,2021,22422
Lithuania,Latvia,23.88064027584349,55.28431948476607,24.83329614980344,56.80717513427924,2021,5244
Japan,United Kingdom,138.06496213270776,37.66311081170466,-2.8531353951805545,53.91477348053706,2021,83860
Philippines,Taiwan,122.90267236988682,11.763799362297664,120.97480073748623,23.740964979784938,2021,5984
Brazil,Luxembourg,-53.05434003576711,-10.806773643498916,5.965223432343999,49.76570507415103,2021,5922
Denmark,Sweden,9.876372937675002,56.06393446179454,16.59626584684802,62.811484968080336,2021,14970
Senegal,Morocco,-14.50980278585943,14.354139988452022,-8.420479544549693,29.885394698302058,2021,5438
Estonia,Finland,25.824725613026608,58.643695426630906,26.21176461029636,64.50409403963651,2021,8694
Bulgaria,Austria,25.19511095327711,42.7531187620217,14.076158884337072,47.6139487927463,2021,18096
Canada,Morocco,-98.14238137209708,61.46907614534896,-8.420479544549693,29.885394698302058,2021,5438
Brazil,France,-53.05434003576711,-10.806773643498916,-2.8766966992706267,42.46070432663372,2021,57426
United States of America,China,-112.5994359115045,45.70562800215178,103.88361230063248,36.555066531858685,2021,1460
Netherlands,Spain,5.512217100965399,52.298700374441786,-3.6170206023873743,40.348656106226734,2021,65672
Greece,United Arab Emirates,22.719813447095053,39.06671589971396,54.20671476159633,23.86863365334761,2021,9869
Cyprus,Poland,33.03955380295407,34.90706085094344,19.31101430844868,52.14826021933187,2021,22422
Canada,Poland,-98.14238137209708,61.46907614534896,19.31101430844868,52.14826021933187,2021,22422
Italy,Morocco,12.140788372235871,42.751183052964265,-8.420479544549693,29.885394698302058,2021,5438
Turkey,Cyprus,35.116900150938406,39.06837194061471,33.03955380295407,34.90706085094344,2021,4884
Finland,Greece,26.21176461029636,64.50409403963651,22.719813447095053,39.06671589971396,2021,11880
France,Spain,-2.8766966992706267,42.46070432663372,-3.6170206023873743,40.348656106226734,2021,65672
Romania,Israel,24.943252494635377,45.857101035738005,35.003851206429005,31.4849193900197,2021,7733
Ukraine,Austria,31.22912207026649,49.14882260840351,14.076158884337072,47.6139487927463,2021,18096
Estonia,Bulgaria,25.824725613026608,58.643695426630906,25.19511095327711,42.7531187620217,2021,4482
Greece,Austria,22.719813447095053,39.06671589971396,14.076158884337072,47.6139487927463,2021,18096
Romania,Austria,24.943252494635377,45.857101035738005,14.076158884337072,47.6139487927463,2021,18096
Saudi Arabia,Turkey,44.51636376826477,24.123289839105293,35.116900150938406,39.06837194061471,2021,22924
Romania,France,24.943252494635377,45.857101035738005,-2.8766966992706267,42.46070432663372,2021,57426
Japan,Belgium,138.06496213270776,37.66311081170466,4.580834113854935,50.65244095902296,2021,22851
Lithuania,Denmark,23.88064027584349,55.28431948476607,9.876372937675002,56.06393446179454,2021,18448
United Arab Emirates,Ireland,54.20671476159633,23.86863365334761,-8.010236544877012,53.18059120995006,2021,17945
Belgium,Iceland,4.580834113854935,50.65244095902296,-18.761028770831768,65.07427633529105,2021,3502
India,Turkey,79.59370376325381,22.92500640740852,35.116900150938406,39.06837194061471,2021,22924
Israel,Austria,35.003851206429005,31.4849193900197,14.076158884337072,47.6139487927463,2021,18096
Australia,Malaysia,134.50277547536595,-25.73065477972608,109.6981484486297,3.725588425773716,2021,1435
Denmark,Slovakia,9.876372937675002,56.06393446179454,19.507657147433708,48.7267113517275,2021,1321
Ukraine,Germany,31.22912207026649,49.14882260840351,10.288485092742851,51.13372269040778,2021,90597
France,Greece,-2.8766966992706267,42.46070432663372,22.719813447095053,39.06671589971396,2021,11880
Spain,Germany,-3.6170206023873743,40.348656106226734,10.288485092742851,51.13372269040778,2021,90597
United States of America,Denmark,-112.5994359115045,45.70562800215178,9.876372937675002,56.06393446179454,2021,18448
Canada,Netherlands,-98.14238137209708,61.46907614534896,5.512217100965399,52.298700374441786,2021,38452
United States of America,Israel,-112.5994359115045,45.70562800215178,35.003851206429005,31.4849193900197,2021,7733
Cyprus,Israel,33.03955380295407,34.90706085094344,35.003851206429005,31.4849193900197,2021,7733
United Arab Emirates,Japan,54.20671476159633,23.86863365334761,138.06496213270776,37.66311081170466,2021,8595
Denmark,United States of America,9.876372937675002,56.06393446179454,-112.5994359115045,45.70562800215178,2021,74195
Romania,Italy,24.943252494635377,45.857101035738005,12.140788372235871,42.751183052964265,2021,52078
Pakistan,United Arab Emirates,69.41399806318127,29.9734600255474,54.20671476159633,23.86863365334761,2021,9869
United Arab Emirates,Norway,54.20671476159633,23.86863365334761,19.20896,69.003871,2021,10763
Germany,Italy,10.288485092742851,51.13372269040778,12.140788372235871,42.751183052964265,2021,52078
Thailand,Philippines,101.00613354626108,15.01697499141648,122.90267236988682,11.763799362297664,2021,2683
Japan,Qatar,138.06496213270776,37.66311081170466,51.1835025789133,25.32185097420669,2021,10914
Lithuania,Germany,23.88064027584349,55.28431948476607,10.288485092742851,51.13372269040778,2021,90597
India,Poland,79.59370376325381,22.92500640740852,19.31101430844868,52.14826021933187,2021,22422
United Arab Emirates,Portugal,54.20671476159633,23.86863365334761,-8.055765588295687,39.63404977497817,2021,27294
Estonia,Germany,25.824725613026608,58.643695426630906,10.288485092742851,51.13372269040778,2021,90597
Bulgaria,Italy,25.19511095327711,42.7531187620217,12.140788372235871,42.751183052964265,2021,52078
Cyprus,Netherlands,33.03955380295407,34.90706085094344,5.512217100965399,52.298700374441786,2021,38452
Bulgaria,Denmark,25.19511095327711,42.7531187620217,9.876372937675002,56.06393446179454,2021,18448
Finland,Germany,26.21176461029636,64.50409403963651,10.288485092742851,51.13372269040778,2021,90597
United States of America,Austria,-112.5994359115045,45.70562800215178,14.076158884337072,47.6139487927463,2021,18096
Qatar,Italy,51.1835025789133,25.32185097420669,12.140788372235871,42.751183052964265,2021,52078
Poland,Greece,19.31101430844868,52.14826021933187,22.719813447095053,39.06671589971396,2021,11880
Austria,Germany,14.076158884337072,47.6139487927463,10.288485092742851,51.13372269040778,2021,90597
Vietnam,Taiwan,106.28584079705196,16.657937753254938,120.97480073748623,23.740964979784938,2021,5984
Turkey,Netherlands,35.116900150938406,39.06837194061471,5.512217100965399,52.298700374441786,2021,38452
United States of America,Finland,-112.5994359115045,45.70562800215178,26.21176461029636,64.50409403963651,2021,8694
Cyprus,Turkey,33.03955380295407,34.90706085094344,35.116900150938406,39.06837194061471,2021,22924
United States of America,Luxembourg,-112.5994359115045,45.70562800215178,5.965223432343999,49.76570507415103,2021,5922
Finland,Netherlands,26.21176461029636,64.50409403963651,5.512217100965399,52.298700374441786,2021,38452
Romania,Germany,24.943252494635377,45.857101035738005,10.288485092742851,51.13372269040778,2021,90597
Romania,Belgium,24.943252494635377,45.857101035738005,4.580834113854935,50.65244095902296,2021,22851
Portugal,United Kingdom,-8.055765588295687,39.63404977497817,-2.8531353951805545,53.91477348053706,2021,83860
France,Italy,-2.8766966992706267,42.46070432663372,12.140788372235871,42.751183052964265,2021,52078
Poland,Sweden,19.31101430844868,52.14826021933187,16.59626584684802,62.811484968080336,2021,14970
Poland,Hungary,19.31101430844868,52.14826021933187,19.35762862774592,47.19995117195427,2021,7794
Spain,United Kingdom,-3.6170206023873743,40.348656106226734,-2.8531353951805545,53.91477348053706,2021,83860
Denmark,Netherlands,9.876372937675002,56.06393446179454,5.512217100965399,52.298700374441786,2021,38452
Norway,Netherlands,19.20896,69.003871,5.512217100965399,52.298700374441786,2021,38452
Bulgaria,Germany,25.19511095327711,42.7531187620217,10.288485092742851,51.13372269040778,2021,90597
Belgium,Spain,4.580834113854935,50.65244095902296,-3.6170206023873743,40.348656106226734,2021,65672
Israel,Greece,35.003851206429005,31.4849193900197,22.719813447095053,39.06671589971396,2021,11880
Portugal,Netherlands,-8.055765588295687,39.63404977497817,5.512217100965399,52.298700374441786,2021,38452
Bulgaria,United Kingdom,25.19511095327711,42.7531187620217,-2.8531353951805545,53.91477348053706,2021,83860
Bulgaria,Israel,25.19511095327711,42.7531187620217,35.003851206429005,31.4849193900197,2021,7733
Germany,Netherlands,10.288485092742851,51.13372269040778,5.512217100965399,52.298700374441786,2021,38452
Sweden,Italy,16.59626584684802,62.811484968080336,12.140788372235871,42.751183052964265,2021,52078
Hungary,France,19.35762862774592,47.19995117195427,-2.8766966992706267,42.46070432663372,2021,57426
Norway,Denmark,19.20896,69.003871,9.876372937675002,56.06393446179454,2021,18448
Bulgaria,Netherlands,25.19511095327711,42.7531187620217,5.512217100965399,52.298700374441786,2021,38452
Sweden,Spain,16.59626584684802,62.811484968080336,-3.6170206023873743,40.348656106226734,2021,65672
Belarus,United Arab Emirates,27.98135261544803,53.50634479481114,54.20671476159633,23.86863365334761,2021,9869
Bangladesh,Philippines,90.26792827719598,23.83946179534406,122.90267236988682,11.763799362297664,2021,2683
Lithuania,United Kingdom,23.88064027584349,55.28431948476607,-2.8531353951805545,53.91477348053706,2021,83860
United Arab Emirates,Kenya,54.20671476159633,23.86863365334761,37.791555286661385,0.5959662521769523,2021,576
United Arab Emirates,Egypt,54.20671476159633,23.86863365334761,29.84446151312441,26.50661999974957,2021,708
Qatar,United Kingdom,51.1835025789133,25.32185097420669,-2.8531353951805545,53.91477348053706,2021,83860
Switzerland,Portugal,8.118300613385486,46.79173768366762,-8.055765588295687,39.63404977497817,2021,27294
Germany,Portugal,10.288485092742851,51.13372269040778,-8.055765588295687,39.63404977497817,2021,27294
Romania,United Kingdom,24.943252494635377,45.857101035738005,-2.8531353951805545,53.91477348053706,2021,83860
Denmark,Spain,9.876372937675002,56.06393446179454,-3.6170206023873743,40.348656106226734,2021,65672
Hungary,Greece,19.35762862774592,47.19995117195427,22.719813447095053,39.06671589971396,2021,11880
Germany,France,10.288485092742851,51.13372269040778,-2.8766966992706267,42.46070432663372,2021,57426
Italy,Netherlands,12.140788372235871,42.751183052964265,5.512217100965399,52.298700374441786,2021,38452
Austria,Spain,14.076158884337072,47.6139487927463,-3.6170206023873743,40.348656106226734,2021,65672
Netherlands,Portugal,5.512217100965399,52.298700374441786,-8.055765588295687,39.63404977497817,2021,27294
United Arab Emirates,Senegal,54.20671476159633,23.86863365334761,-14.50980278585943,14.354139988452022,2021,1283
Germany,Israel,10.288485092742851,51.13372269040778,35.003851206429005,31.4849193900197,2021,7733
Belgium,Portugal,4.580834113854935,50.65244095902296,-8.055765588295687,39.63404977497817,2021,27294
